actions_per_minute,avg_time_between_actions,repeated_actions_ratio,max_actions_in_10s,action_count,action_times,action_types,last_action_time,same_ip_with_other_user,num_users_on_same_ip,ip_address,self_play_detected,time_between_account_switch,shared_device_ids,history_vs_same_ip_ratio,vs_same_user_ratio,win_loss_ratio_against_new_users,games_played,wins_against_new,session_duration_mean,session_start_time,sessions_count,actions_vs_idle_ratio,night_activity_ratio,night_sessions,total_sessions,is_cheating,suspicious_event_count,ip_suspiciousness_score,ip_change_count,ip_based_games,ip_based_wins,cheating_score_features
16.85,0.99,0.76,3,19,"[0.67, 3.06, 12.43, 20.99, 18.98, 16.14, 8.14, 15.72, 22.0, 1.19, 18.4, 1.35, 7.97, 18.55, 16.56, 25.72, 29.49, 28.43, 25.46]",{'move': 19},2025-05-04T03:06:18.718922,True,3,192.168.1.180,False,8.47,False,0.09,0.1,0.79,38,11,7.66,2025-05-04T03:01:27.468922,10,0.6,0.9,9,10,False,0,0.0,0,0,0,44.21000000000001
10.94,0.79,0.63,7,9,"[9.94, 27.99, 9.69, 29.54, 27.83, 12.82, 8.26, 19.5, 27.4]",{'move': 9},2025-04-14T14:04:20.438961,True,8,192.168.1.153,False,5.52,True,0.2,0.13,0.71,44,10,3.93,2025-04-14T14:01:27.468961,9,0.63,0.56,5,9,False,0,0.0,0,0,0,41.040000000000006
6.99,1.59,0.16,2,47,"[4.64, 7.57, 1.8, 7.6, 17.32, 29.94, 1.93, 26.65, 2.55, 17.4, 24.87, 18.25, 10.54, 14.27, 0.94, 12.82, 19.8, 8.83, 8.68, 28.61, 9.42, 25.67, 9.22, 21.32, 19.48, 14.22, 17.87, 3.07, 16.5, 8.12, 0.61, 1.47, 22.9, 9.22, 1.1, 0.71, 26.42, 3.83, 9.94, 4.82, 9.51, 27.11, 26.75, 3.06, 3.0, 12.89, 16.51]",{'move': 47},2025-05-04T15:11:17.218993,True,6,192.168.1.151,False,8.87,True,0.04,0.07,0.4,45,11,13.11,2025-05-04T15:01:27.468993,10,0.83,0.1,1,10,False,0,0.0,0,0,0,42.16
32.75,1.72,0.47,3,70,"[8.91, 15.1, 14.66, 12.6, 9.2, 15.14, 17.83, 10.9, 1.19, 7.67, 24.05, 12.02, 7.24, 28.84, 7.89, 4.46, 9.74, 12.65, 20.28, 23.52, 18.17, 14.94, 2.42, 28.13, 19.31, 0.22, 17.12, 8.08, 24.02, 12.34, 15.15, 10.8, 1.87, 18.59, 18.42, 24.33, 18.41, 18.18, 4.2, 17.89, 10.11, 9.09, 17.08, 12.69, 5.51, 27.17, 19.63, 12.38, 9.11, 28.32, 11.37, 19.07, 7.27, 17.04, 23.19, 12.62, 14.72, 5.4, 25.17, 6.55, 3.31, 13.62, 2.97, 20.5, 19.47, 6.19, 13.49, 21.97, 28.92, 5.81]",{'move': 70},2025-05-07T22:17:53.689052,True,5,192.168.1.202,False,2.86,False,0.26,0.15,0.32,33,1,29.89,2025-05-07T22:01:27.469052,5,0.88,0.2,1,5,False,0,0.0,0,0,0,78.49999999999999
7.7,0.63,0.62,4,61,"[10.11, 0.24, 7.72, 26.49, 8.05, 22.61, 13.81, 1.88, 1.23, 21.2, 13.33, 21.29, 15.62, 2.54, 2.68, 13.94, 4.43, 18.15, 11.6, 24.61, 24.96, 28.25, 1.6, 25.27, 4.08, 26.33, 4.46, 6.35, 24.11, 12.41, 3.56, 15.38, 28.3, 18.76, 16.55, 5.24, 17.03, 15.94, 29.3, 1.83, 0.27, 16.83, 2.33, 4.28, 15.89, 14.06, 8.32, 27.08, 12.47, 25.29, 11.2, 6.23, 1.24, 3.63, 15.08, 2.43, 4.23, 4.89, 10.75, 4.61, 1.21]",{'move': 61},2025-05-05T21:13:51.029137,True,5,192.168.1.162,False,6.03,False,0.2,0.01,0.39,42,36,17.7,2025-05-05T21:01:27.469137,5,0.91,0.4,2,5,False,0,0.0,0,0,0,44.589999999999996
19.65,1.14,0.22,5,53,"[4.84, 15.23, 14.21, 20.85, 24.67, 18.41, 29.74, 22.02, 10.9, 2.97, 0.69, 12.58, 29.67, 29.13, 19.31, 26.46, 7.12, 21.79, 21.89, 16.47, 21.22, 2.87, 21.24, 5.73, 9.09, 0.9, 3.82, 10.2, 11.17, 10.42, 19.84, 19.74, 6.66, 29.62, 25.3, 28.92, 1.08, 28.33, 1.81, 25.79, 29.07, 11.01, 23.75, 17.88, 12.07, 2.88, 5.38, 7.7, 12.71, 22.99, 25.63, 25.69, 24.07]",{'move': 53},2025-04-14T19:15:40.999235,True,5,192.168.1.211,False,3.43,True,0.15,0.05,0.46,17,2,50.21,2025-04-14T19:01:27.469235,4,0.64,0.25,1,4,False,0,0.0,0,0,0,88.2
24.32,0.92,0.72,6,58,"[6.66, 17.24, 25.68, 23.91, 16.86, 21.03, 0.94, 25.5, 26.15, 2.2, 21.06, 19.26, 19.04, 17.73, 5.29, 1.28, 14.67, 16.63, 1.67, 20.27, 15.72, 16.78, 21.51, 13.71, 17.36, 13.21, 9.25, 5.75, 7.51, 22.78, 28.84, 29.38, 22.03, 20.19, 1.38, 13.07, 19.85, 27.63, 0.84, 9.75, 13.36, 20.24, 23.85, 27.64, 5.32, 13.86, 29.95, 2.47, 18.17, 25.76, 10.04, 4.38, 8.44, 23.64, 9.59, 17.01, 18.86, 0.29]",{'move': 58},2025-04-19T10:16:19.949329,True,3,192.168.1.205,False,4.4,True,0.25,0.2,0.33,38,17,23.49,2025-04-19T10:01:27.469329,5,0.64,0.8,4,5,False,0,0.0,0,0,0,67.07
19.35,1.73,0.75,6,64,"[25.44, 12.71, 24.15, 6.28, 22.39, 29.68, 4.98, 6.44, 27.94, 4.25, 16.82, 0.13, 1.96, 27.41, 29.91, 3.15, 9.31, 22.26, 15.1, 21.4, 17.0, 4.96, 14.68, 14.81, 18.13, 5.14, 16.43, 21.49, 2.4, 28.57, 23.72, 13.11, 27.03, 18.63, 7.46, 11.69, 23.29, 27.76, 8.19, 21.92, 27.88, 16.08, 24.21, 26.41, 19.91, 20.76, 27.65, 11.04, 14.04, 23.02, 22.38, 10.68, 10.21, 27.64, 25.82, 29.36, 12.1, 3.06, 21.16, 15.03, 2.02, 10.24, 28.35, 24.71]",{'move': 64},2025-05-07T16:19:39.349405,True,4,192.168.1.187,False,7.52,True,0.11,0.11,0.68,38,36,28.73,2025-05-07T16:01:27.469405,6,0.76,1.0,6,6,False,0,0.0,0,0,0,72.74
13.87,0.85,0.35,7,84,"[26.47, 9.85, 11.56, 1.18, 14.41, 11.26, 13.94, 20.31, 20.35, 20.43, 11.32, 19.78, 6.55, 21.54, 10.44, 12.99, 4.33, 25.75, 0.18, 27.13, 22.58, 16.8, 21.71, 19.34, 26.0, 3.47, 7.49, 9.81, 7.7, 17.37, 12.74, 12.93, 2.71, 8.9, 14.64, 25.42, 7.31, 22.78, 26.51, 10.7, 10.24, 14.99, 11.0, 17.03, 3.8, 23.18, 0.65, 5.56, 6.95, 2.46, 13.4, 5.68, 23.98, 1.72, 12.01, 10.99, 14.97, 20.54, 6.69, 3.3, 29.43, 8.31, 25.26, 2.21, 26.72, 18.2, 25.52, 11.82, 16.64, 3.55, 5.06, 7.99, 9.39, 5.11, 0.73, 4.03, 6.94, 0.7, 2.95, 29.42, 9.69, 12.45, 7.39, 22.14]",{'move': 84},2025-04-14T22:19:34.939503,True,3,192.168.1.71,False,8.65,True,0.09,0.03,0.43,5,4,217.49,2025-04-14T22:01:27.469503,5,0.64,0.2,1,5,False,0,0.0,0,0,0,254.6
28.5,1.07,0.58,7,51,"[20.64, 3.3, 8.14, 24.92, 2.8, 28.24, 21.76, 20.95, 25.05, 3.74, 13.29, 27.41, 6.05, 15.61, 27.64, 10.46, 18.18, 11.47, 14.7, 28.12, 29.3, 22.22, 25.92, 14.28, 22.55, 23.77, 21.41, 25.37, 26.1, 21.91, 21.77, 19.49, 16.12, 7.35, 20.2, 27.37, 13.55, 20.82, 6.51, 7.9, 29.39, 21.97, 2.38, 10.21, 9.46, 4.27, 23.06, 10.08, 21.8, 8.79, 10.37]",{'move': 51},2025-04-21T23:16:05.629593,True,6,192.168.1.137,False,3.02,True,0.18,0.2,0.39,34,17,25.83,2025-04-21T23:01:27.469593,4,0.87,0.75,3,4,False,0,0.0,0,0,0,76.39000000000001
8.04,0.96,0.28,6,66,"[22.68, 19.77, 16.02, 11.89, 2.52, 14.38, 25.82, 21.17, 26.53, 17.9, 3.39, 3.24, 29.48, 12.76, 17.4, 27.16, 13.21, 3.93, 10.79, 28.87, 29.17, 2.86, 21.51, 11.1, 5.82, 20.35, 25.92, 28.09, 23.55, 23.55, 26.71, 18.14, 23.61, 20.28, 20.16, 23.02, 6.89, 21.36, 18.81, 19.38, 26.36, 12.49, 29.98, 20.56, 1.34, 7.7, 28.99, 14.77, 25.89, 28.65, 19.18, 23.81, 11.27, 4.52, 7.12, 13.94, 18.59, 3.08, 10.19, 16.42, 15.25, 28.08, 15.76, 2.72, 15.59, 25.15]",{'move': 66},2025-04-14T12:20:34.059664,True,4,192.168.1.133,False,1.02,False,0.01,0.17,0.53,27,0,42.47,2025-04-14T12:01:27.469664,9,0.64,0.44,4,9,False,0,0.0,0,0,0,65.56
17.6,1.41,0.69,4,92,"[9.7, 13.45, 18.44, 29.63, 14.75, 3.02, 7.68, 2.47, 25.7, 16.02, 7.63, 29.44, 27.33, 25.91, 18.32, 25.67, 28.7, 12.5, 12.13, 3.59, 16.15, 26.92, 21.03, 3.34, 7.49, 27.12, 3.47, 16.58, 16.85, 28.34, 7.35, 2.29, 9.06, 16.22, 29.9, 27.5, 9.28, 19.4, 4.82, 7.95, 24.13, 26.83, 5.57, 24.32, 5.39, 18.09, 18.32, 27.26, 4.1, 16.91, 22.16, 19.34, 25.99, 0.2, 16.43, 17.53, 26.68, 0.94, 4.11, 25.64, 19.12, 28.21, 5.77, 27.41, 11.95, 16.52, 3.89, 20.27, 14.03, 6.89, 2.02, 5.59, 4.39, 27.34, 16.54, 4.19, 27.27, 12.29, 22.31, 2.53, 0.54, 15.92, 28.85, 15.83, 8.32, 25.79, 2.85, 12.37, 17.46, 29.42, 0.47, 13.2]",{'move': 92},2025-05-07T11:25:00.099854,True,7,192.168.1.46,False,3.07,False,0.26,0.02,0.63,38,9,37.17,2025-05-07T11:01:27.469854,10,0.52,0.9,9,10,False,0,0.0,0,0,0,74.27000000000001
5.08,1.54,0.61,2,41,"[10.41, 12.13, 13.48, 10.55, 15.24, 10.29, 25.41, 6.47, 23.99, 20.74, 24.59, 15.62, 16.24, 5.79, 6.87, 13.44, 15.4, 22.06, 10.66, 6.25, 2.65, 8.07, 25.2, 18.59, 16.91, 15.16, 22.23, 25.17, 5.29, 24.34, 10.55, 27.22, 10.93, 13.21, 4.21, 3.34, 11.42, 24.51, 7.27, 11.31, 13.2]",{'move': 41},2025-05-03T16:11:13.879997,True,7,192.168.1.192,False,7.56,False,0.27,0.14,0.88,17,7,34.49,2025-05-03T16:01:27.469997,1,0.99,0.0,0,1,False,0,0.0,0,0,0,61.56
27.44,1.32,0.34,5,74,"[16.17, 11.4, 21.14, 19.04, 26.01, 3.54, 27.43, 27.41, 18.37, 4.0, 5.05, 8.1, 25.27, 5.63, 9.98, 10.89, 26.42, 25.79, 20.81, 12.41, 26.01, 4.79, 26.97, 9.23, 11.44, 6.21, 6.27, 3.15, 12.72, 4.98, 20.34, 19.64, 24.64, 22.37, 6.65, 24.7, 22.81, 24.24, 7.8, 13.06, 14.08, 27.03, 23.38, 24.33, 22.04, 20.66, 22.48, 24.31, 4.1, 1.74, 3.92, 6.79, 15.64, 1.29, 1.94, 2.33, 19.36, 10.69, 8.96, 27.92, 5.3, 9.35, 5.16, 22.52, 21.29, 13.71, 16.87, 20.9, 16.51, 16.22, 11.97, 14.85, 12.84, 28.55]",{'move': 74},2025-05-11T17:20:09.380062,True,7,192.168.1.200,False,0.57,True,0.21,0.06,0.33,34,6,33.0,2025-05-11T17:01:27.470062,7,1.0,0.57,4,7,False,0,0.0,0,0,0,78.84
33.53,0.63,0.68,2,21,"[18.21, 17.62, 11.0, 26.51, 26.06, 29.22, 22.41, 16.66, 0.42, 19.11, 23.53, 1.12, 2.5, 17.36, 4.8, 11.77, 21.26, 10.33, 23.83, 26.9, 6.16]",{'move': 21},2025-04-20T01:07:04.250139,True,9,192.168.1.218,False,9.98,True,0.2,0.01,0.55,20,11,16.84,2025-04-20T01:01:27.470139,8,0.93,0.12,1,8,False,0,0.0,0,0,0,76.47000000000001
10.67,1.18,0.17,1,33,"[9.71, 15.91, 23.02, 24.13, 11.86, 11.04, 17.76, 1.04, 18.4, 28.34, 21.43, 29.65, 0.67, 14.77, 24.45, 11.07, 11.01, 5.81, 28.18, 7.16, 11.61, 29.5, 22.24, 2.13, 15.58, 18.73, 9.22, 13.4, 2.59, 8.14, 8.32, 8.49, 26.15]",{'move': 33},2025-04-15T23:09:38.980189,True,7,192.168.1.162,False,4.11,False,0.13,0.05,0.96,12,11,40.96,2025-04-15T23:01:27.470189,4,0.66,1.0,4,4,False,0,0.0,0,0,0,68.89
28.39,1.56,0.18,2,29,"[26.41, 23.0, 15.19, 7.96, 3.79, 8.39, 11.99, 24.18, 12.34, 26.28, 28.91, 28.25, 0.45, 6.94, 16.97, 18.55, 21.66, 14.64, 29.99, 15.78, 26.57, 11.45, 1.97, 14.8, 8.12, 3.62, 19.38, 12.89, 12.23]",{'move': 29},2025-04-27T14:09:00.170265,True,4,192.168.1.88,False,9.91,True,0.1,0.12,0.46,20,19,22.63,2025-04-27T14:01:27.470265,7,0.57,0.57,4,7,False,0,0.0,0,0,0,72.48999999999998
11.1,1.0,0.76,6,54,"[21.45, 27.08, 14.86, 26.4, 13.44, 8.01, 6.11, 26.46, 25.66, 14.12, 0.92, 6.0, 8.49, 1.89, 15.98, 18.64, 25.39, 26.64, 17.85, 8.8, 24.15, 17.09, 20.39, 24.96, 12.65, 8.15, 21.23, 18.17, 18.33, 23.03, 13.59, 7.29, 13.2, 19.35, 0.49, 7.3, 14.27, 18.78, 17.69, 7.37, 16.89, 3.29, 17.95, 24.7, 17.75, 25.69, 6.4, 19.79, 16.31, 3.95, 5.92, 27.24, 21.48, 24.5]",{'move': 54},2025-04-27T14:15:41.000316,True,5,192.168.1.32,False,5.5,False,0.19,0.09,0.79,35,3,24.39,2025-04-27T14:01:27.470316,10,0.85,0.5,5,10,False,0,0.0,0,0,0,57.17
8.28,0.98,0.15,4,84,"[4.66, 2.45, 29.01, 16.23, 24.86, 20.65, 13.81, 4.44, 6.25, 5.24, 25.26, 8.51, 14.18, 4.82, 19.26, 19.29, 22.96, 25.03, 9.96, 1.14, 11.71, 4.45, 18.76, 24.59, 15.22, 11.74, 16.74, 0.67, 19.35, 15.94, 27.84, 26.58, 5.06, 22.52, 16.2, 26.03, 27.79, 8.83, 4.09, 25.8, 3.8, 17.4, 18.68, 29.89, 14.29, 24.06, 21.33, 16.24, 21.39, 5.85, 5.45, 16.05, 8.79, 9.98, 23.65, 1.67, 7.83, 7.11, 1.15, 1.25, 3.81, 26.8, 29.11, 4.9, 13.24, 13.67, 18.33, 5.86, 9.25, 23.04, 10.72, 15.84, 26.62, 21.39, 6.84, 22.61, 8.52, 2.99, 12.36, 25.01, 5.13, 24.99, 20.74, 5.38]",{'move': 84},2025-04-14T00:21:48.400411,True,9,192.168.1.86,False,7.53,True,0.22,0.06,0.8,42,33,29.07,2025-04-14T00:01:27.470411,5,0.72,0.2,1,5,False,0,0.0,0,0,0,63.010000000000005
32.53,1.85,0.3,3,80,"[29.55, 26.99, 12.7, 14.23, 7.47, 3.77, 20.49, 3.38, 20.15, 11.54, 26.63, 3.73, 10.21, 26.33, 7.26, 28.44, 20.21, 24.49, 17.79, 13.21, 2.75, 4.24, 16.41, 5.24, 5.6, 29.58, 1.0, 5.54, 17.63, 25.53, 2.63, 17.19, 7.76, 10.35, 0.25, 12.51, 5.08, 6.56, 29.1, 13.72, 24.01, 17.69, 15.58, 19.71, 26.1, 6.02, 15.92, 7.53, 29.68, 27.81, 25.66, 5.19, 21.56, 27.67, 21.86, 3.47, 8.06, 9.73, 16.49, 23.67, 0.84, 24.29, 17.23, 16.32, 25.34, 23.4, 5.11, 5.52, 28.0, 12.07, 18.42, 3.31, 7.78, 21.75, 25.65, 20.83, 3.15, 7.68, 8.18, 27.46]",{'move': 80},2025-04-24T01:21:30.450524,True,4,192.168.1.56,False,3.65,False,0.18,0.01,0.95,29,13,41.48,2025-04-24T01:01:27.470524,4,0.97,0.25,1,4,False,0,0.0,0,0,0,90.16999999999999
19.52,1.05,0.68,3,71,"[1.01, 25.01, 22.76, 20.22, 11.15, 9.17, 22.82, 3.13, 15.64, 13.2, 4.82, 17.95, 5.4, 3.99, 24.24, 13.68, 1.34, 18.0, 10.52, 5.09, 25.08, 26.75, 11.77, 17.27, 8.36, 24.08, 10.52, 9.92, 18.78, 5.31, 27.42, 28.74, 23.41, 13.77, 15.37, 27.52, 27.46, 13.4, 23.26, 2.75, 13.79, 4.3, 22.32, 10.31, 26.43, 26.2, 28.57, 13.96, 12.19, 23.21, 9.29, 14.64, 6.21, 21.74, 16.73, 13.99, 28.68, 15.15, 24.05, 12.76, 13.65, 12.62, 0.18, 19.16, 27.16, 26.73, 4.3, 9.98, 29.38, 7.27, 3.25]",{'move': 71},2025-04-21T13:19:55.750644,True,3,192.168.1.238,False,2.32,True,0.12,0.15,0.6,14,9,79.16,2025-04-21T13:01:27.470644,8,0.53,1.0,8,8,False,0,0.0,0,0,0,113.13
28.61,1.43,0.64,6,83,"[29.9, 20.21, 13.98, 2.73, 18.4, 10.26, 3.91, 23.66, 3.66, 14.27, 15.58, 14.8, 3.63, 7.23, 24.36, 20.14, 14.77, 29.58, 4.63, 9.85, 9.66, 5.17, 13.37, 20.91, 15.09, 12.32, 6.05, 28.67, 11.68, 12.2, 11.62, 11.98, 16.06, 13.69, 15.44, 2.01, 25.33, 29.95, 6.21, 9.58, 6.72, 13.74, 4.0, 4.28, 5.02, 0.62, 7.92, 22.85, 28.39, 29.7, 20.92, 13.61, 2.19, 24.81, 20.51, 19.95, 4.68, 18.29, 11.66, 7.64, 13.7, 18.84, 6.78, 7.94, 16.51, 7.59, 7.36, 19.93, 26.09, 9.78, 10.88, 5.66, 1.1, 1.36, 24.24, 0.15, 0.77, 11.29, 0.48, 10.81, 19.37, 6.09, 25.6]",{'move': 83},2025-04-18T20:19:29.830733,True,9,192.168.1.129,False,5.39,False,0.23,0.09,0.36,44,33,24.6,2025-04-18T20:01:27.470733,5,0.91,0.2,1,5,False,0,0.0,0,0,0,78.46
29.64,0.78,0.6,3,65,"[0.9, 28.54, 11.99, 6.16, 3.87, 27.39, 24.97, 20.83, 29.09, 22.2, 15.76, 14.2, 3.24, 20.25, 16.74, 20.98, 27.21, 23.8, 21.43, 10.34, 7.69, 18.45, 12.49, 4.66, 6.35, 16.48, 20.51, 1.74, 28.92, 23.65, 2.05, 13.2, 6.0, 23.37, 16.5, 1.57, 17.23, 22.21, 19.84, 22.93, 23.93, 2.64, 1.68, 11.15, 23.7, 11.85, 11.45, 28.23, 11.5, 9.39, 0.87, 7.47, 28.74, 2.66, 13.57, 13.48, 5.27, 19.11, 10.63, 14.47, 22.92, 27.08, 25.64, 19.52, 13.47]",{'move': 65},2025-05-13T12:18:03.620819,True,6,192.168.1.221,False,9.88,False,0.03,0.12,0.79,36,27,27.67,2025-05-13T12:01:27.470819,6,0.67,0.33,2,6,False,0,0.0,0,0,0,80.51
13.89,1.95,0.24,1,15,"[25.54, 22.56, 13.9, 6.45, 9.34, 1.59, 24.63, 25.64, 19.86, 7.22, 16.02, 21.74, 18.09, 5.81, 7.83]",{'move': 15},2025-04-29T18:05:13.690892,True,6,192.168.1.147,False,6.42,False,0.11,0.08,0.56,12,3,18.85,2025-04-29T18:01:27.470892,10,0.76,1.0,10,10,False,0,0.0,0,0,0,51.85999999999999
26.28,1.12,0.14,7,32,"[27.57, 29.21, 24.44, 25.33, 5.82, 28.92, 13.68, 10.77, 15.22, 21.22, 14.81, 14.9, 3.88, 0.64, 7.55, 29.38, 1.15, 17.77, 5.55, 11.97, 23.42, 25.01, 10.23, 27.49, 7.02, 5.95, 19.24, 2.68, 12.52, 29.49, 8.32, 4.19]",{'move': 32},2025-05-07T09:09:32.810924,True,5,192.168.1.157,False,1.0,False,0.04,0.14,0.98,36,3,13.48,2025-05-07T09:01:27.470924,6,0.62,1.0,6,6,False,0,0.0,0,0,0,57.800000000000004
31.63,1.05,0.75,2,76,"[24.17, 25.99, 3.64, 16.03, 21.56, 23.03, 7.84, 22.04, 22.16, 21.29, 0.38, 9.92, 18.25, 19.29, 11.16, 11.48, 8.41, 20.78, 28.11, 11.21, 3.25, 2.0, 13.55, 0.43, 18.76, 7.73, 8.92, 11.44, 11.02, 25.36, 6.04, 27.72, 24.0, 9.49, 9.95, 28.45, 23.83, 3.08, 15.16, 26.23, 26.04, 2.83, 12.17, 3.47, 13.96, 25.46, 21.12, 2.53, 5.21, 7.83, 13.83, 17.77, 27.03, 14.11, 3.48, 14.93, 3.96, 22.53, 19.15, 2.36, 19.66, 24.44, 25.58, 17.62, 15.0, 4.78, 7.64, 22.3, 23.66, 17.25, 12.05, 15.83, 18.85, 14.99, 29.46, 15.83]",{'move': 76},2025-04-20T23:20:35.330979,True,10,192.168.1.220,False,7.41,True,0.05,0.12,0.76,30,19,38.26,2025-04-20T23:01:27.470979,4,0.73,0.5,2,4,False,0,0.0,0,0,0,95.26
7.79,1.1,0.31,7,58,"[3.14, 18.42, 13.06, 1.94, 7.63, 1.41, 5.54, 10.84, 0.57, 22.43, 16.86, 16.18, 3.75, 22.94, 23.75, 8.58, 27.55, 21.38, 19.87, 27.79, 25.86, 19.43, 0.92, 18.1, 14.96, 8.46, 19.16, 27.64, 15.49, 26.96, 5.14, 8.44, 23.08, 17.13, 23.54, 19.48, 14.56, 19.07, 22.79, 9.57, 22.21, 5.64, 9.33, 6.26, 27.91, 13.33, 20.07, 1.82, 13.89, 25.29, 8.75, 14.02, 25.61, 14.93, 24.77, 4.19, 3.21, 13.92]",{'move': 58},2025-05-09T01:15:56.031116,True,9,192.168.1.191,False,4.67,True,0.04,0.15,0.86,38,10,22.86,2025-05-09T01:01:27.471116,4,0.99,0.0,0,4,False,0,0.0,0,0,0,56.77
29.82,1.51,0.31,2,23,"[28.31, 21.65, 2.32, 10.64, 9.83, 11.79, 6.83, 16.29, 11.03, 28.84, 23.35, 18.44, 6.53, 26.58, 6.45, 17.45, 1.02, 16.41, 6.51, 26.59, 15.8, 19.76, 13.46]",{'move': 23},2025-04-24T09:07:13.351191,True,7,192.168.1.122,False,1.73,False,0.29,0.06,0.85,43,37,8.04,2025-04-24T09:01:27.471191,1,0.47,0.0,0,1,False,0,0.0,0,0,0,53.08
21.86,1.38,0.18,1,85,"[24.17, 3.39, 10.07, 0.84, 20.71, 17.54, 4.89, 21.54, 0.17, 26.36, 4.04, 18.27, 23.43, 24.86, 23.1, 3.72, 14.94, 12.24, 11.05, 6.33, 29.2, 6.31, 0.42, 0.75, 20.38, 25.48, 11.43, 25.44, 11.14, 4.46, 10.64, 25.48, 21.83, 21.76, 27.73, 4.01, 7.4, 9.85, 7.63, 11.79, 26.26, 13.76, 18.43, 2.56, 2.89, 14.74, 26.5, 2.42, 27.62, 13.15, 3.52, 8.08, 14.79, 14.98, 6.39, 26.96, 26.24, 14.15, 16.96, 18.14, 25.77, 9.8, 14.59, 4.23, 16.8, 5.92, 1.82, 9.55, 24.98, 23.53, 27.96, 26.36, 1.42, 8.84, 10.54, 14.98, 23.73, 21.77, 28.46, 23.14, 3.22, 6.07, 18.39, 13.31, 27.6]",{'move': 85},2025-04-30T07:22:13.581251,True,4,192.168.1.191,False,2.37,True,0.05,0.18,0.38,27,21,46.15,2025-04-30T07:01:27.471251,4,0.71,0.5,2,4,False,0,0.0,0,0,0,80.75999999999999
11.43,0.86,0.44,3,22,"[17.73, 17.83, 8.45, 16.19, 1.35, 6.43, 28.97, 16.23, 21.21, 15.46, 15.92, 21.8, 3.63, 26.35, 21.62, 20.4, 19.83, 6.97, 22.65, 11.6, 19.3, 23.8]",{'move': 22},2025-05-07T02:07:31.191386,True,8,192.168.1.125,False,6.21,True,0.29,0.04,0.48,19,11,19.14,2025-05-07T02:01:27.471386,6,0.93,0.5,3,6,False,0,0.0,0,0,0,53.31999999999999
19.24,0.52,0.14,3,28,"[23.75, 11.31, 7.73, 8.58, 29.07, 23.03, 17.59, 15.22, 8.31, 5.82, 7.3, 13.02, 21.43, 6.13, 29.86, 23.89, 18.8, 18.68, 9.0, 18.88, 16.66, 9.6, 10.18, 27.73, 6.55, 12.47, 9.77, 0.8]",{'move': 28},2025-04-28T21:08:18.631440,True,4,192.168.1.134,False,4.45,False,0.24,0.03,0.45,21,8,19.58,2025-04-28T21:01:27.471440,5,0.41,0.4,2,5,False,0,0.0,0,0,0,53.46
18.51,0.88,0.78,5,78,"[12.84, 8.1, 1.43, 11.13, 21.99, 19.28, 29.22, 28.21, 4.48, 26.71, 7.07, 1.76, 10.43, 10.06, 10.8, 18.92, 27.36, 11.21, 29.14, 17.81, 14.42, 5.74, 2.68, 23.28, 12.27, 24.28, 16.69, 19.96, 20.09, 4.86, 0.9, 21.46, 0.14, 21.48, 9.67, 20.21, 14.17, 28.81, 19.67, 20.4, 2.08, 29.12, 7.08, 14.83, 1.66, 12.05, 8.75, 16.11, 26.66, 5.21, 6.37, 10.16, 29.06, 4.43, 22.29, 20.18, 18.42, 2.96, 15.61, 21.19, 26.85, 6.95, 2.39, 25.76, 14.07, 11.04, 7.63, 3.02, 5.73, 18.02, 9.35, 26.69, 25.78, 5.53, 12.05, 18.39, 26.41, 11.05]",{'move': 78},2025-04-16T00:20:27.531505,True,6,192.168.1.123,False,5.04,False,0.23,0.06,0.62,37,33,30.81,2025-04-16T00:01:27.471505,4,0.84,0.0,0,4,False,0,0.0,0,0,0,69.77
9.53,0.52,0.2,2,69,"[28.87, 3.76, 3.97, 25.83, 5.62, 11.06, 29.61, 9.39, 24.02, 13.99, 9.9, 7.71, 21.88, 14.18, 20.17, 14.76, 16.89, 15.69, 20.45, 13.12, 18.14, 10.9, 0.49, 22.36, 7.76, 20.29, 7.02, 1.99, 0.14, 5.11, 9.82, 24.46, 6.34, 27.6, 13.12, 4.73, 22.53, 5.98, 1.36, 9.46, 27.55, 1.87, 12.32, 25.62, 12.85, 9.64, 16.42, 26.13, 27.67, 14.18, 15.73, 22.11, 3.47, 8.74, 10.79, 4.94, 10.37, 29.41, 7.53, 1.28, 6.67, 0.63, 23.9, 16.37, 25.39, 14.86, 2.16, 26.97, 11.45]",{'move': 69},2025-04-13T17:17:14.961618,True,10,192.168.1.95,False,9.23,True,0.23,0.02,0.46,9,5,105.28,2025-04-13T17:01:27.471618,2,0.61,1.0,2,2,False,0,0.0,0,0,0,141.08
13.59,1.16,0.16,7,7,"[11.15, 11.59, 11.52, 3.02, 24.11, 11.11, 2.85]",{'move': 7},2025-05-09T12:02:42.821728,True,3,192.168.1.8,False,8.36,False,0.07,0.16,0.6,35,25,2.15,2025-05-09T12:01:27.471728,1,0.96,1.0,1,1,False,0,0.0,0,0,0,39.209999999999994
